EL-CENTRO_NS,
18.38,0.0392156862745098
18.4,0.0517998244073749
18.42,0.0637986537898742
18.44,0.0763827919227393
18.46,0.0883816213052385
18.48,0.101258413813287
18.5,0.112964588820603
18.52,0.138718173836699
18.54,0.115013169446883
18.56,0.0696517412935323
18.58,0.0336552531460345
18.6,-0.0231196956394498
18.62,-0.0362891425226807
18.64,0.0158033362598771
18.66,0.00790166812993854
18.68,-0.0731635937957272
18.7,-0.165642376353526
18.72,-0.184372256365233
18.74,-0.172958735733099
18.76,-0.120866256950541
18.78,-0.0199004975124378
18.8,0.0796019900497512
18.82,0.0810652619256658
18.84,-0.00614574187884109
18.86,-0.0175592625109745
18.88,-0.03219198127012
18.9,-0.0646766169154229
18.92,-0.12174422007609
18.94,-0.15188762071993
18.96,-0.0649692712906058
18.98,0.00877963125548727
19,0.0231196956394498
19.02,0.0406789581504244
19.04,0.0500438981562774
19.06,0.074041556921276
19.08,0.0945273631840796
19.1,0.114427860696517
19.12,0.0479953175299971
19.14,-0.0398009950248756
19.16,-0.0945273631840796
19.18,-0.0851624231782265
19.2,-0.0839918056774949
19.22,-0.0889669300556043
19.24,-0.0992098331870061
19.26,-0.0717003219198127
19.28,-0.0222417325139011
19.3,0.0365817968978636
19.32,0.110038045068774
19.34,0.117647058823529
19.36,0.0717003219198127
19.38,0.0456540825285338
19.4,-0.0117061750073164
19.42,-0.0447761194029851
19.44,-0.0845771144278607
19.46,-0.0924787825577992
19.48,-0.0324846356453029
19.5,0.0275095112671934
19.52,0.0980392156862745
19.54,0.168568920105356
19.56,0.124085455077553
19.58,0.041849575651156
19.6,-0.00204858062628036
19.62,-0.0395083406496927
19.64,-0.0790166812993854
19.66,-0.099795141937372
19.68,-0.104477611940299
19.7,-0.115891132572432
19.72,-0.117647058823529
19.74,-0.14281533508926
19.76,-0.140474100087796
19.78,-0.118817676324261
19.8,-0.119110330699444
19.82,-0.102721685689201
19.84,-0.054726368159204
19.86,-0.0166812993854258
19.88,0.012876792508048
19.9,-0.00556043312847527
19.92,-0.0210711150131695
19.94,-0.0494585894059116
19.96,-0.0336552531460345
19.98,0.0368744512730465
20,0.104770266315481
20.02,0.191395961369623
20.04,0.209540532630963
20.06,0.223002633889377
20.08,0.21627158326017
20.1,0.183786947614867
20.12,0.141644717588528
20.14,0.077260755048288
20.16,-0.012876792508048
20.18,-0.0842844600526778
20.2,-0.112379280070237
20.22,-0.143985952589991
20.24,-0.125256072578285
20.26,-0.12174422007609
20.28,-0.0807726075504829
20.3,-0.0152180275095113
20.32,0.0693590869183494
20.34,0.124670763827919
20.36,0.176763242610477
20.38,0.132279777582675
20.4,0.0831138425519461
20.42,0.0368744512730465
20.44,-0.0158033362598771
20.46,-0.0804799531753
20.48,-0.123792800702371
20.5,-0.0512145156570091
20.52,0.000292654375182909
20.54,0.0743342112964589
20.56,0.140766754462979
20.58,0.187591454492245
20.6,0.162130523851332
20.62,0.120866256950541
20.64,0.0538484050336553
20.66,-0.0140474100087796
20.68,-0.0886742756804214
20.7,-0.155399473222125
20.72,-0.2071992976295
20.74,-0.27158326016974
20.76,-0.25256072578285
20.78,-0.184664910740416
20.8,-0.110038045068774
20.82,0.0254609306409131
20.84,0.0904302019315189
20.86,0.172373426982733
20.88,0.179689786362306
20.9,0.11267193444542
20.92,0.102721685689201
20.94,0.0910155106818847
20.96,0.0719929762949956
20.98,0.00556043312847527
21,-0.057945566286216
21.02,-0.0462393912788996
21.04,-0.00438981562774363
21.06,0.028972783143108
21.08,0.083699151302312
21.1,0.119402985074627
21.12,0.164764413227978
21.14,0.155399473222125
21.16,0.0918934738074334
21.18,0.04828797190518
21.2,-0.00702370500438982
21.22,-0.0553116769095698
21.24,-0.0807726075504829
21.26,-0.108574773192859
21.28,-0.131694468832309
21.3,-0.156277436347673
21.32,-0.141352063213345
21.34,-0.110916008194323
21.36,-0.0866256950541411
21.38,-0.0573602575358502
21.4,-0.0538484050336553
21.42,-0.0465320456540825
21.44,-0.0348258706467662
21.46,-0.0155106818846942
21.48,0.000585308750365818
21.5,0.0172666081357916
21.52,-0.00673105062920691
21.54,-0.0327772900204858
21.56,-0.0599941469124963
21.58,-0.0942347088088967
21.6,-0.113549897570969
21.62,-0.099795141937372
21.64,-0.0839918056774949
21.66,-0.0959906350599941
21.68,-0.119110330699444
21.7,-0.142522680714077
21.72,-0.164764413227978
21.74,-0.188469417617793
21.76,-0.162423178226515
21.78,-0.130523851331577
21.8,-0.00234123500146327
21.82,0.074041556921276
21.84,0.120280948200176
21.86,0.188469417617793
21.88,0.169446883230904
21.9,0.138718173836699
21.92,0.112379280070237
21.94,0.11267193444542
21.96,0.0995024875621891
21.98,0.104477611940299
22,0.00234123500146327
22.02,-0.0743342112964589
22.04,-0.134621012584138
22.06,-0.13784021071115
22.08,-0.0649692712906058
22.1,-0.0190225343868891
22.12,0.0479953175299971
22.14,0.103892303189933
22.16,0.147497805092186
22.18,0.108574773192859
22.2,0.0819432250512145
22.22,0.0462393912788996
22.24,0.0119988293824993
22.26,-0.00790166812993854
22.28,0.00614574187884109
22.3,0.012876792508048
22.32,0.028972783143108
22.34,0.0395083406496927
22.36,0.0275095112671934
22.38,0.0169739537606087
22.4,0.006438396254024
22.42,-0.00907228563067018
22.44,-0.00907228563067018
22.46,0.00117061750073164
22.48,-0.00731635937957273
22.5,-0.0362891425226807
22.52,-0.0687737781679836
22.54,-0.118817676324261
22.56,-0.155106818846942
22.58,-0.205150717003219
22.6,-0.0945273631840796
22.62,-0.0152180275095113
22.64,0.0275095112671934
22.66,0.0959906350599941
22.68,0.13988879133743
22.7,0.148961076968101
22.72,0.104770266315481
22.74,0.100087796312555
22.76,0.0895522388059702
22.78,0.0834064969271291
22.8,0.0769681006731051
22.82,0.0491659350307287
22.84,-0.00146327187591455
22.86,-0.0620427275387767
22.88,-0.106818846941762
22.9,-0.0907228563067018
22.92,-0.086918349429324
22.94,-0.0819432250512145
22.96,-0.0693590869183494
22.98,-0.0778460637986538
23,-0.090137547556336
23.02,-0.107111501316945
23.04,-0.104477611940299
23.06,-0.090137547556336
23.08,-0.0564822944103014
23.1,0.00556043312847527
23.12,0.0573602575358502
23.14,0.0468247000292654
23.16,0.0377524143985953
23.18,0.0409716125256073
23.2,0.03219198127012
23.22,0.0316066725197542
23.24,0.0269242025168276
23.26,0.0260462393912789
23.28,0.00556043312847527
23.3,-0.0383377231489611
23.32,-0.0722856306701785
23.34,-0.127597307579748
23.36,-0.126426690079017
23.38,-0.0877963125548727
23.4,-0.0561896400351185
23.42,-0.0140474100087796
23.44,0.0283874743927422
23.46,0.0491659350307287
23.48,0.0433128475270705
23.5,0.0506292069066433
23.52,0.0228270412642669
23.54,-0.0169739537606087
23.56,-0.0629206906643254
23.58,-0.0684811237928007
23.6,0.0175592625109745
23.62,0.0766754462979222
23.64,0.0787240269242025
23.66,0.0245829675153644
23.68,-0.0119988293824993
23.7,-0.0664325431665203
23.72,-0.0222417325139011
23.74,0.00907228563067018
23.76,0.0532630962832894
23.78,0.0907228563067018
23.8,0.140181445712613
23.82,0.134328358208955
23.84,0.0485806262803629
23.86,-0.0169739537606087
23.88,-0.115891132572432
23.9,-0.129938542581212
23.92,-0.0705297044190811
23.94,-0.0295580918934738
23.96,0.0635059994146912
23.98,0.0763827919227393
24,0.035411179397132
24.02,0.00234123500146327
24.04,-0.0491659350307287
24.06,-0.111793971319871
24.08,-0.165642376353526
24.1,-0.228563067017852
24.12,-0.181153058238221
24.14,-0.0749195200468247
24.16,0.012876792508048
24.18,0.133450395083407
24.2,0.229148375768218
24.22,0.322797775826749
24.24,0.278899619549312
24.26,0.143107989464443
24.28,0.0357038337723149
24.3,-0.113257243195786
24.32,-0.247585601404741
24.34,-0.358794263974246
24.36,-0.252853380158033
24.38,-0.180275095112672
24.4,-0.0667251975417033
24.42,0.0438981562774364
24.44,0.139596136962248
24.46,0.0945273631840796
24.48,0.0725782850453614
24.5,0.0278021656423764
24.52,0.0664325431665203
24.54,0.0989171788118232
24.56,0.147790459467369
24.58,0.173836698858648
24.6,0.15188762071993
24.62,0.161545215100966
24.64,0.174129353233831
24.66,0.180567749487855
24.68,0.173544044483465
24.7,0.136376938835236
24.72,0.0462393912788996
24.74,-0.022534386889084
24.76,-0.0673105062920691
24.78,-0.0886742756804214
24.8,-0.0962832894351771
24.82,-0.106526192566579
24.84,-0.143400643839625
24.86,-0.19315188762072
24.88,-0.211589113257243
24.9,-0.229441030143401
24.92,-0.247585601404741
24.94,-0.165642376353526
24.96,-0.061164764413228
24.98,0.0374597600234124
25,0.111501316944688
25.02,0.14281533508926
25.04,0.106233538191396
25.06,0.0731635937957272
25.08,0.0462393912788996
25.1,0.110330699443957
25.12,0.173836698858648
25.14,0.184372256365233
25.16,0.108282118817676
25.18,0.0635059994146912
25.2,0.0117061750073164
25.22,0.00673105062920691
25.24,-0.0181445712613404
25.26,-0.083699151302312
25.28,-0.111208662569505
25.3,-0.133743049458589
25.32,-0.147790459467369
25.34,-0.22739244951712
25.36,-0.183786947614867
25.38,-0.0553116769095698
25.4,0.0553116769095698
25.42,0.148961076968101
25.44,0.217734855136084
25.46,0.219198127011999
25.48,0.164471758852795
25.5,0.133157740708224
25.52,0.153643546971027
25.54,0.185835528241147
25.56,0.213930348258706
25.58,0.249048873280656
25.6,0.271290605794557
25.62,0.285338015803336
25.64,0.271875914544922
25.66,0.238220661398888
25.68,0.077260755048288
25.7,-0.0845771144278607
25.72,-0.263681592039801
25.74,-0.399180567749488
25.76,-0.251390108282119
25.78,-0.136962247585601
25.8,0.0237050043898156
25.82,0.173836698858648
25.84,0.240854550775534
25.86,0.162715832601697
25.88,0.0880889669300556
25.9,-0.003219198127012
25.92,-0.111208662569505
25.94,-0.101551068188469
25.96,-0.00585308750365818
25.98,0.0526777875329236
26,0.185250219490781
26.02,0.296458882060287
26.04,0.328358208955224
26.06,0.32396839332748
26.08,0.275095112671934
26.1,0.235586772022242
26.12,0.177933860111209
26.14,0.148668422592918
26.16,0.0602868012876793
26.18,-0.0588235294117647
26.2,-0.167398302604624
26.22,-0.29880011706175
26.24,-0.389815627743635
26.26,-0.358501609599064
26.28,-0.353233830845771
26.3,-0.294410301434006
26.32,-0.223002633889377
26.34,-0.160374597600234
26.36,-0.143107989464443
26.38,-0.118525021949078
26.4,-0.0851624231782265
26.42,-0.051507170032192
26.44,-0.0412642669007902
26.46,-0.0286801287679251
26.48,-0.0146327187591455
26.5,0.00556043312847527
26.52,0.0234123500146327
26.54,0.0102429031314018
26.56,-0.00848697688030436
26.58,-0.0178519168861574
26.6,-0.00995024875621891
26.62,-0.00380450687737782
26.64,0.0222417325139011
26.66,0.0599941469124963
26.68,0.0956979806848113
26.7,0.131694468832309
26.72,0.168861574480539
26.74,0.164471758852795
26.76,0.13579163008487
26.78,0.0877963125548727
26.8,0.0313140181445713
26.82,-0.00117061750073164
26.84,-0.009657594381036
26.86,-0.0201931518876207
26.88,-0.0295580918934738
26.9,-0.0588235294117647
26.92,-0.0550190225343869
26.94,0.00731635937957273
26.96,0.0392156862745098
26.98,0.0711150131694469
27,0.0778460637986538
27.02,0.0775534094234709
27.04,0.0453614281533509
27.06,-0.00556043312847527
27.08,-0.0278021656423764
27.1,-0.0632133450395083
27.12,-0.0488732806555458
27.14,-0.0351185250219491
27.16,-0.0187298800117062
27.18,-0.0377524143985953
27.2,-0.0477026631548142
27.22,-0.0564822944103014
27.24,-0.070822358794264
27.26,-0.0690664325431665
27.28,-0.0512145156570091
27.3,-0.0362891425226807
27.32,-0.0541410594088382
27.34,-0.0775534094234709
27.36,-0.0945273631840796
27.38,-0.0983318700614574
27.4,-0.132865086333041
27.42,-0.125841381328651
27.44,-0.0977465613110916
27.46,-0.0623353819139596
27.48,-0.0201931518876207
27.5,0.00877963125548727
27.52,0.000877963125548727
27.54,-0.0272168568920105
27.56,-0.0260462393912789
27.58,-0.0438981562774364
27.6,-0.0479953175299971
27.62,-0.0696517412935323
27.64,-0.0945273631840796
27.66,-0.123207491952005
27.68,-0.133743049458589
27.7,-0.116183786947615
27.72,-0.102136376938835
27.74,-0.0755048287971905
27.76,-0.0503365525314603
27.78,-0.00585308750365818
27.8,0.0456540825285338
27.82,0.0831138425519461
27.84,0.105940883816213
27.86,0.10359964881475
27.88,0.0787240269242025
27.9,0.0295580918934738
27.92,-0.0131694468832309
27.94,-0.0365817968978636
27.96,-0.0717003219198127
27.98,-0.0670178519168862
28,-0.0368744512730465
28.02,-0.0199004975124378
28.04,0.00526777875329236
28.06,0.0272168568920105
28.08,0.0585308750365818
28.1,0.083699151302312
28.12,0.106818846941762
28.14,0.0910155106818847
28.16,0.0529704419081065
28.18,0.00702370500438982
28.2,-0.0456540825285338
28.22,-0.093356745683348
28.24,-0.0640913081650571
28.26,-0.0345332162715833
28.28,0.00438981562774363
28.3,0.0447761194029851
28.32,0.0872110038045069
28.34,0.0711150131694469
28.36,0.0398009950248756
28.38,0.0298507462686567
28.4,0.00702370500438982
28.42,-0.00292654375182909
28.44,-0.00673105062920691
28.46,-0.0105355575065847
28.48,-0.0140474100087796
28.5,-0.0260462393912789
28.52,-0.0453614281533509
28.54,-0.0433128475270705
28.56,-0.0222417325139011
28.58,0
28.6,-0.00585308750365818
28.62,-0.0433128475270705
28.64,-0.0658472344161545
28.66,-0.109452736318408
28.68,-0.106818846941762
28.7,-0.0734562481709102
28.72,-0.0479953175299971
28.74,-0.00409716125256073
28.76,0.0447761194029851
28.78,0.0883816213052385
28.8,0.115013169446883
28.82,0.118817676324261
28.84,0.11267193444542
28.86,0.0962832894351771
28.88,0.0535557506584724
28.9,0.0365817968978636
28.92,0.0204858062628036
28.94,-0.000292654375182909
28.96,-0.0199004975124378
28.98,-0.0380450687737782
29,-0.0374597600234124
29.02,-0.0336552531460345
29.04,-0.0298507462686567
29.06,-0.0245829675153644
29.08,-0.0412642669007902
29.1,-0.0599941469124963
29.12,-0.0787240269242025
29.14,-0.102429031314018
29.16,-0.105062920690664
29.18,-0.086918349429324
29.2,-0.0664325431665203
29.22,0.00526777875329236
29.24,0.028972783143108
29.26,0.0594088381621305
29.28,0.0749195200468247
29.3,0.0582382206613989
29.32,0.0468247000292654
29.34,0.0313140181445713
29.36,0.0456540825285338
29.38,0.057945566286216
29.4,0.070822358794264
29.42,0.0412642669007902
29.44,0.01609599063506
29.46,-0.019315188762072
29.48,-0.0283874743927422
29.5,-0.00760901375475563
29.52,0.00468247000292654
29.54,0.0292654375182909
29.56,0.0275095112671934
29.58,0.0114135206321335
29.6,0
29.62,-0.019315188762072
29.64,-0.028972783143108
29.66,-0.0318993268949371
29.68,-0.0336552531460345
29.7,-0.0383377231489611
29.72,-0.0491659350307287
29.74,-0.0582382206613989
29.76,-0.0304360550190225
29.78,-0.00292654375182909
29.8,0.01609599063506
29.82,0.0377524143985953
29.84,0.0585308750365818
29.86,0.0582382206613989
29.88,0.0494585894059116
29.9,0.041849575651156
29.92,0.0318993268949371
29.94,0.0374597600234124
29.96,0.0444834650278022
29.98,0.0400936494000585
30,0.0342405618964004
30.02,0.0283874743927422
30.04,0.0175592625109745
30.06,-0.00819432250512145
30.08,-0.0146327187591455
30.1,-0.0245829675153644
30.12,-0.0520924787825578
30.14,-0.0939420544337138
30.16,-0.122914837576822
30.18,-0.151594966344747
30.2,-0.138132865086333
30.22,-0.115305823822066
30.24,-0.0848697688030436
30.26,-0.03219198127012
30.28,0.0146327187591455
30.3,0.038630377524144
30.32,0.0459467369037167
30.34,0.0517998244073749
30.36,0.0570676031606673
30.38,0.0746268656716418
30.4,0.0968685981855429
30.42,0.0959906350599941
30.44,0.0737489025460931
30.46,0.0506292069066433
30.48,0.0131694468832309
30.5,-0.0248756218905473
30.52,-0.0556043312847527
30.54,-0.0670178519168862
30.56,-0.0889669300556043
30.58,-0.0810652619256658
30.6,-0.0664325431665203
30.62,-0.0509218612818262
30.64,-0.035411179397132
30.66,-0.0368744512730465
30.68,-0.0377524143985953
30.7,-0.0234123500146327
30.72,-0.00760901375475563
30.74,0.0114135206321335
30.76,0.0190225343868891
30.78,0.01609599063506
30.8,0.0146327187591455
30.82,0.0187298800117062
30.84,0.0368744512730465
30.86,0.0523851331577407
30.88,0.0711150131694469
30.9,0.0898448931811531
30.92,0.0872110038045069
30.94,0.0734562481709102
30.96,0.0632133450395083
30.98,0.0477026631548142
31,0.0561896400351185
31.02,0.0684811237928007
31.04,0.0825285338015803
31.06,0.0880889669300556
31.08,0.0573602575358502
31.1,0.0310213637693884
31.12,-0.0114135206321335
31.14,-0.0477026631548142
31.16,-0.0942347088088967
31.18,-0.0980392156862745
31.2,-0.0640913081650571
31.22,-0.0433128475270705
31.24,-0.00292654375182909
31.26,0.003219198127012
31.28,-0.0155106818846942
31.3,-0.0295580918934738
31.32,-0.0368744512730465
31.34,-0.041849575651156
31.36,-0.0377524143985953
31.38,-0.0304360550190225
31.4,-0.0207784606379865
31.42,-0.00526777875329236
31.44,0.009657594381036
31.46,0.0248756218905473
31.48,0.0462393912788996
31.5,0.0699443956687152
31.52,0.093356745683348
31.54,0.099795141937372
31.56,0.0930640913081651
31.58,0.0623353819139596
31.6,0.0213637693883524
31.62,0.00263388937664618
31.64,-0.00438981562774363
31.66,-0.0137547556335967
31.68,-0.0219490781387182
31.7,-0.035411179397132
31.72,-0.0456540825285338
31.74,-0.0339479075212174
31.76,-0.0163886450102429
31.78,-0.00175592625109745
31.8,-0.000877963125548727
31.82,-0.000877963125548727
31.84,0.00409716125256073
31.86,0.0134621012584138
31.88,0.0210711150131695
31.9,0.0251682762657302
31.92,0.0286801287679251
31.94,0.0362891425226807
31.96,0.0430201931518876
31.98,0.0503365525314603
32,0.0585308750365818
32.02,0.0749195200468247
32.04,0.0927714369329821
32.06,0.0839918056774949
32.08,0.067603160667252
32.1,0.0307287093942054
32.12,-0.000292654375182909
32.14,-0.003219198127012
32.16,-0.0105355575065847
32.18,-0.0155106818846942
32.2,-0.0242903131401815
32.22,-0.0152180275095113
32.24,-0.00204858062628036
32.26,0.0108282118817676
32.28,0.0280948200175593
32.3,0.0453614281533509
32.32,0.0599941469124963
32.34,0.041849575651156
32.36,0.0213637693883524
32.38,0.00614574187884109
32.4,-0.006438396254024
32.42,-0.0204858062628036
32.44,-0.0292654375182909
32.46,-0.0219490781387182
32.48,-0.0158033362598771
32.5,-0.00848697688030436
32.52,-0.00438981562774363
32.54,0
32.56,-0.000292654375182909
32.58,-0.00175592625109745
32.6,-0.003219198127012
32.62,-0.00292654375182909
32.64,-0.000877963125548727
32.66,0.000292654375182909
32.68,0.00468247000292654
32.7,0.0155106818846942
32.72,0.0251682762657302
32.74,0.0368744512730465
32.76,0.045068773778168
32.78,0.0383377231489611
32.8,0.0298507462686567
32.82,0.0163886450102429
32.84,0.00175592625109745
32.86,-0.0117061750073164
32.88,-0.0286801287679251
32.9,-0.0280948200175593
32.92,-0.0134621012584138
32.94,-0.00204858062628036
32.96,0.00907228563067018
32.98,0.0131694468832309
33,0.0199004975124378
33.02,0.0152180275095113
33.04,0.0131694468832309
33.06,0.00526777875329236
33.08,-0.000585308750365818
33.1,-0.00848697688030436
33.12,-0.00819432250512145
33.14,-0.00497512437810945
33.16,-0.00175592625109745
33.18,-0.00146327187591455
33.2,-0.00497512437810945
33.22,-0.006438396254024
33.24,-0.0105355575065847
33.26,-0.00936494000585309
33.28,-0.00204858062628036
33.3,0.00409716125256073
33.32,0.0119988293824993
33.34,0.0190225343868891
33.36,0.0184372256365233
33.38,0.0152180275095113
33.4,0.00175592625109745
33.42,-0.0131694468832309
33.44,-0.0222417325139011
33.46,-0.0187298800117062
33.48,-0.0190225343868891
33.5,-0.0313140181445713
33.52,-0.0471173544044484
33.54,-0.0509218612818262
33.56,-0.0342405618964004
33.58,-0.0204858062628036
33.6,-0.0105355575065847
33.62,-0.00731635937957273
33.64,-0.000585308750365818
33.66,0.00117061750073164
33.68,0.0105355575065847
33.7,0.0239976587649985
33.72,0.0336552531460345
33.74,0.0204858062628036
33.76,0.0111208662569505
33.78,-0.00292654375182909
33.8,-0.00731635937957273
33.82,-0.00995024875621891
33.84,-0.0119988293824993
33.86,-0.0131694468832309
33.88,-0.0190225343868891
33.9,-0.0351185250219491
33.92,-0.0342405618964004
33.94,-0.0316066725197542
33.96,-0.0286801287679251
33.98,-0.0237050043898156
34,-0.0222417325139011
34.02,-0.03219198127012
34.04,-0.0403863037752414
34.06,-0.0485806262803629
34.08,-0.0421422300263389
34.1,-0.0380450687737782
34.12,-0.0324846356453029
34.14,-0.0316066725197542
34.16,-0.0286801287679251
34.18,-0.0286801287679251
34.2,-0.0184372256365233
34.22,-0.000585308750365818
34.24,0.0158033362598771
34.26,0.03219198127012
34.28,0.0444834650278022
34.3,0.0576529119110331
34.32,0.0497512437810945
34.34,0.0409716125256073
34.36,0.0301434006438396
34.38,0.0187298800117062
34.4,0.00292654375182909
34.42,-0.0196078431372549
34.44,-0.0307287093942054
34.46,-0.0357038337723149
34.48,-0.0403863037752414
34.5,-0.0485806262803629
34.52,-0.0629206906643254
34.54,-0.0787240269242025
34.56,-0.0801872988001171
34.58,-0.0635059994146912
34.6,-0.0520924787825578
34.62,-0.0339479075212174
34.64,-0.0178519168861574
34.66,0
34.68,0.0158033362598771
34.7,0.028972783143108
34.72,0.0421422300263389
34.74,0.054726368159204
34.76,0.0678958150424349
34.78,0.0766754462979222
34.8,0.0746268656716418
34.82,0.0664325431665203
34.84,0.0500438981562774
34.86,0.0371671056482294
34.88,0.0158033362598771
34.9,-0.0137547556335967
34.92,-0.0436055019022534
34.94,-0.0614574187884109
34.96,-0.0743342112964589
34.98,-0.0737489025460931
35,-0.0717003219198127
35.02,-0.0661398887913374
35.04,-0.0523851331577407
35.06,-0.0398009950248756
35.08,-0.0239976587649985
35.1,-0.00409716125256073
35.12,0.012876792508048
35.14,0.0260462393912789
35.16,0.0283874743927422
35.18,0.0292654375182909
35.2,0.0292654375182909
35.22,0.0304360550190225
35.24,0.0398009950248756
35.26,0.035411179397132
35.28,0.0292654375182909
35.3,0.0210711150131695
35.32,0.00556043312847527
35.34,-0.00819432250512145
35.36,-0.0242903131401815
35.38,-0.0383377231489611
35.4,-0.0556043312847527
35.42,-0.0567749487854843
35.44,-0.0406789581504244
35.46,-0.0292654375182909
35.48,-0.012876792508048
35.5,-0.012876792508048
35.52,-0.0117061750073164
35.54,-0.0131694468832309
35.56,-0.0143400643839625
35.58,-0.0114135206321335
35.6,-0.00614574187884109
35.62,-0.006438396254024
35.64,-0.00468247000292654
35.66,-0.00468247000292654
35.68,-0.00351185250219491
35.7,-0.00351185250219491
35.72,0.00819432250512145
35.74,0.0199004975124378
35.76,0.0336552531460345
35.78,0.0280948200175593
35.8,0.0163886450102429
35.82,0.00497512437810945
35.84,-0.00907228563067018
35.86,-0.0228270412642669
35.88,-0.0269242025168276
35.9,-0.0269242025168276
35.92,-0.0278021656423764
35.94,-0.0269242025168276
35.96,-0.0251682762657302
35.98,-0.0152180275095113
36,-0.006438396254024
36.02,0.00409716125256073
36.04,0.0111208662569505
36.06,0.00995024875621891
36.08,0.00995024875621891
36.1,0.00848697688030436
36.12,0.0117061750073164
36.14,0.0158033362598771
36.16,0.0196078431372549
